Time,City,District,Longitude,Latitude,Geohash
109年01月14日 14時50分00秒,臺南市,安定區,120.221618,23.081927,wsj7r9ytyxp9
109年01月15日 09時05分00秒,臺南市,安定區,120.210100,23.096681,wsj7rkw7fm7h
109年01月25日 13時45分00秒,臺南市,安定區,120.238215,23.120267,wsje80fv36pk
109年02月16日 08時04分31秒,臺南市,安定區,120.205043,23.108097,wsj7rqdwkt2r
109年02月28日 00時36分00秒,臺南市,安定區,120.214076,23.098024,wsj7rsc5wzzb
109年09月28日 15時26分00秒,臺南市,安定區,120.210111,23.089489,wsj7r7q648eq
109年11月01日 20時05分00秒,臺南市,安定區,120.226680,23.097161,wsj7rudqswyh
109年01月06日 04時42分35秒,臺南市,安平區,120.161017,23.002872,wsj6y7d96whk
109年01月23日 07時25分00秒,臺南市,安平區,120.150653,22.995121,wsj6y45h31hr
109年04月01日 16時00分00秒,臺南市,安平區,120.169957,23.000949,wsj6ye1n4zwm
109年04月02日 12時44分00秒,臺南市,安平區,120.186722,22.988049,wsj6ybv71dgm
109年08月09日 12時30分00秒,臺南市,安平區,120.182942,22.998241,wsj6yfdw3wbg
109年10月06日 15時34分00秒,臺南市,安平區,120.171446,22.993520,wsj6y9f4vwu9
109年11月21日 16時20分00秒,臺南市,安平區,120.172210,22.998167,wsj6yddwp3n3
109年12月03日 09時39分00秒,臺南市,安平區,120.162456,22.992063,wsj6y3edkpjq
109年12月26日 22時38分19秒,臺南市,安平區,120.172657,23.000031,wsj6ye50cue9
109年01月23日 18時32分51秒,臺南市,官田區,120.327994,23.213424,wsjs41u5vrz7
109年02月07日 11時46分13秒,臺南市,官田區,120.362877,23.175872,wsjefgj94rdj
109年08月10日 06時21分19秒,臺南市,官田區,120.305040,23.213117,wsjs19g6nwes
109年12月17日 07時46分37秒,臺南市,官田區,120.297367,23.214582,wsjs16jfezdp
109年12月24日 08時20分00秒,臺南市,將軍區,120.108201,23.218183,wsjkj4spezjb
109年05月22日 04時15分00秒,臺南市,山上區,120.363212,23.088335,wsje6gjg61ef
109年10月08日 17時29分00秒,臺南市,左鎮區,120.392288,23.060306,wsje5w4bp8s7
109年05月23日 05時19分00秒,臺南市,後壁區,120.357708,23.331908,wsjsdz3y1ygu
109年08月20日 15時58分22秒,臺南市,後壁區,120.371522,23.383352,wsjt50gcgu8p
109年11月23日 16時15分20秒,臺南市,後壁區,120.321116,23.336258,wsjscbppt1yc
109年12月28日 12時09分52秒,臺南市,後壁區,120.354148,23.344079,wsjsf9xjngtp
109年01月06日 19時18分00秒,臺南市,新化區,120.295289,23.026142,wsjdcru2gruz
109年05月02日 19時39分00秒,臺南市,新化區,120.300835,23.050828,wsje1s22u9u1
109年05月27日 19時10分21秒,臺南市,新化區,120.298495,23.033309,wsje13ndy052
109年07月20日 09時49分24秒,臺南市,新化區,120.330307,23.060195,wsje4jvz77uj
109年01月14日 17時53分50秒,臺南市,新市區,120.281982,23.090604,wsje35d8t2d6
109年05月19日 15時58分00秒,臺南市,新市區,120.288220,23.098605,wsje3hzpnsj9
109年06月19日 18時22分00秒,臺南市,新市區,120.278059,23.075600,wsje2bzc1gt5
109年10月17日 12時30分00秒,臺南市,新市區,120.264987,23.089726,wsje2eq73kcu
109年11月27日 21時49分05秒,臺南市,新市區,120.298230,23.072221,wsje32nmrvtx
109年01月10日 16時30分00秒,臺南市,新營區,120.279161,23.294707,wsjs908te84g
109年04月05日 22時19分00秒,臺南市,新營區,120.293159,23.308042,wsjs974g1vbw
109年07月07日 07時21分00秒,臺南市,新營區,120.273919,23.266184,wsjs2gkz37n1
109年08月24日 08時48分00秒,臺南市,新營區,120.301795,23.314918,wsjs9s354zxz
109年09月02日 23時08分47秒,臺南市,新營區,120.286829,23.301761,wsjs91ynw70d
109年09月27日 11時55分00秒,臺南市,新營區,120.304190,23.316948,wsjs9sdz4f1u
109年12月30日 18時03分00秒,臺南市,新營區,120.316140,23.324551,wsjs9y5e372q
109年09月30日 08時28分00秒,臺南市,東區中,120.230105,22.981560,wsj6xzsvk921
109年01月09日 19時55分46秒,臺南市,東區崇,120.220595,22.968235,wsj6xtjzwvkf
109年05月17日 22時03分00秒,臺南市,東區崇,120.229570,22.972640,wsj6xyh9243p
109年10月18日 23時52分00秒,臺南市,東區崇,120.230051,22.971746,wsj6xvuu55zf
109年11月07日 11時05分00秒,臺南市,東區文,120.231765,22.977791,wsj6xyyp74ty
109年09月26日 14時28分57秒,臺南市,東區東,120.232901,22.994839,wsj6zfnftssv
109年11月15日 00時04分38秒,臺南市,東區林,120.221223,22.984344,wsj6z8nmt830
109年04月29日 17時47分00秒,臺南市,東區海,120.211903,22.991507,wsj6z3rxhre9
109年01月19日 23時58分26秒,臺南市,東區裕,120.239389,22.988985,wsjdb158sc6t
109年02月29日 10時30分02秒,臺南市,東山區,120.457019,23.236937,wsjsjn4hgzp2
109年05月16日 08時12分35秒,臺南市,東山區,120.350009,23.308304,wsjsdehhwqyc
109年11月21日 03時48分00秒,臺南市,東山區,120.445644,23.264986,wsjskg3b6gtx
109年01月17日 22時00分00秒,臺南市,柳營區,120.303070,23.280175,wsjs3w40bent
109年04月10日 11時16分00秒,臺南市,柳營區,120.380561,23.267939,wsjs77f3w6hn
109年07月27日 17時31分00秒,臺南市,柳營區,120.300396,23.275584,wsjs3t0n47kf
109年08月17日 04時44分00秒,臺南市,柳營區,120.355770,23.293674,wsjsdb2rkxw9
109年10月29日 11時23分30秒,臺南市,柳營區,120.330710,23.279327,wsjs6jy5uv0d
109年05月03日 16時15分00秒,臺南市,楠西區,120.542543,23.218539,wsjsp4b3uc6s
109年01月21日 15時10分07秒,臺南市,歸仁區,120.282635,22.931674,wsjd3ne4stc7
109年02月20日 04時48分34秒,臺南市,歸仁區,120.270262,22.948743,wsjd8cdnh5z2
109年03月17日 13時08分00秒,臺南市,歸仁區,120.277396,22.988675,wsjdbbzqdrwg
109年07月13日 01時02分06秒,臺南市,歸仁區,120.293254,22.964237,wsjd9kdb7up3
109年07月20日 06時13分04秒,臺南市,歸仁區,120.311770,22.929989,wsjd3y22g7vb
109年12月26日 03時28分01秒,臺南市,歸仁區,120.288778,22.967298,wsjd9jpd5wtv
109年01月05日 23時58分00秒,臺南市,永康區,120.234586,23.023211,wsjdbp0puvt7
109年01月16日 14時15分12秒,臺南市,永康區,120.258123,23.025031,wsjdbx9692gg
109年01月22日 05時27分46秒,臺南市,永康區,120.257309,23.025988,wsjdbxb8n7kb
109年01月24日 18時54分00秒,臺南市,永康區,120.275565,23.030466,wsje0btfpy12
109年01月29日 10時22分00秒,臺南市,永康區,120.245160,23.034033,wsje01pygqcy
109年02月12日 00時40分33秒,臺南市,永康區,120.216256,23.022086,wsj6zx4c3gck
109年03月16日 08時03分00秒,臺南市,永康區,120.240936,23.049305,wsje05uzbvu5
109年03月20日 03時05分02秒,臺南市,永康區,120.258045,23.015950,wsjdbtcjxs19
109年06月03日 19時34分00秒,臺南市,永康區,120.270400,23.032210,wsje0bfhr7nh
109年08月06日 15時10分00秒,臺南市,永康區,120.239503,23.051270,wsje0h7erkpt
109年08月15日 12時34分44秒,臺南市,永康區,120.256566,23.032524,wsje08bnjjdv
109年09月13日 20時15分00秒,臺南市,永康區,120.287915,23.012871,wsjdcjqgxw46
109年10月26日 12時04分18秒,臺南市,永康區,120.258045,23.015950,wsjdbtcjxs19
109年12月05日 17時52分00秒,臺南市,永康區,120.216221,23.022053,wsj6zx4c0vxr
109年11月13日 08時30分00秒,臺南市,玉井區,120.477124,23.132496,wsjete0u83yc
109年11月30日 01時22分00秒,臺南市,玉井區,120.477616,23.135510,wsjete9n5gts
109年03月02日 10時45分00秒,臺南市,白河區,120.499732,23.326151,wsjswn3hxm8w
109年04月15日 08時47分05秒,臺南市,白河區,120.415548,23.355426,wsjsu5ezjwuq
109年04月21日 08時13分00秒,臺南市,白河區,120.412348,23.345406,wsjsu1csg547
109年09月28日 08時05分00秒,臺南市,白河區,120.438525,23.395322,wsjthduxth17
109年10月05日 15時05分51秒,臺南市,白河區,120.420414,23.352413,wsjsu5pmxj29
109年10月29日 21時07分57秒,臺南市,白河區,120.451524,23.350249,wsjsufy15cyh
109年11月08日 17時43分49秒,臺南市,白河區,120.416574,23.344760,wsjsu1u9jd9m
109年03月14日 19時25分00秒,臺南市,西港區,120.213342,23.116782,wsj7x829jbkx
109年05月03日 20時07分00秒,臺南市,西港區,120.193248,23.118165,wsj7x0d11dm3
109年06月23日 08時56分00秒,臺南市,西港區,120.192328,23.143075,wsj7xj16hjz7
109年10月18日 18時08分00秒,臺南市,西港區,120.215619,23.136774,wsj7xefm6zq8
109年01月30日 09時17分42秒,臺南市,關廟區,120.332388,22.947098,wsjdd1rkec5g
109年03月06日 07時28分00秒,臺南市,關廟區,120.327678,22.955008,wsjdd4gfw5eu
109年03月06日 15時44分12秒,臺南市,關廟區,120.355911,22.904987,wsjd6c8rpzpc
109年10月04日 07時57分11秒,臺南市,關廟區,120.327222,22.959401,wsjdd5es5qx9
109年06月04日 07時42分00秒,臺南市,鹽水區,120.280982,23.326924,wsjs9n9cnjb9
109年06月30日 10時26分00秒,臺南市,鹽水區,120.264065,23.311117,wsjs8ett5g4m
109年12月03日 09時21分19秒,臺南市,鹽水區,120.269481,23.302016,wsjs8f18448g
109年12月13日 17時05分00秒,臺南市,鹽水區,120.243531,23.293287,wsjs80qtjr7j
109年12月22日 08時04分18秒,臺南市,鹽水區,120.276491,23.303959,wsjs8fqemkgf
109年03月03日 20時28分47秒,臺南市,麻豆區,120.237895,23.183608,wsjebh6w61b8
109年03月19日 07時12分00秒,臺南市,麻豆區,120.208028,23.204973,wsjkp2kff06r
109年04月19日 16時44分44秒,臺南市,麻豆區,120.282367,23.198933,wsjecp4zw693
109年05月02日 19時51分00秒,臺南市,麻豆區,120.213221,23.197424,wsj7zwbwg162
109年06月02日 18時17分28秒,臺南市,麻豆區,120.247670,23.189999,wsjebm9etc1k
109年07月26日 10時38分40秒,臺南市,麻豆區,120.249655,23.181888,wsjebk5hk11s
109年11月13日 16時31分53秒,臺南市,麻豆區,120.261012,23.171110,wsjebd5mkxvz
109年11月14日 13時23分00秒,臺南市,麻豆區,120.204595,23.197698,wsj7zr426h66
109年11月28日 08時02分00秒,臺南市,麻豆區,120.244538,23.176521,wsjeb5pmhbdh
109年12月31日 11時04分29秒,臺南市,麻豆區,120.275904,23.189586,wsjebvw1psnk
109年10月04日 14時33分38秒,臺南市,龍崎區,120.391893,22.948120,wsjde9ddqrtg
109年12月13日 16時33分17秒,臺南市,龍崎區,120.421979,22.936035,wsjdkr2s56zd
109年03月09日 18時14分00秒,臺東縣,卑南鄉,121.095984,22.781152,wsn1ee5mufw1
109年03月21日 16時00分00秒,臺東縣,卑南鄉,121.056360,22.809871,wsn1f8qt1shk
109年04月15日 11時30分00秒,臺東縣,卑南鄉,121.133707,22.807627,wsn1u2nb5cyd
109年11月18日 07時36分00秒,臺東縣,大武鄉,120.911272,22.383679,wevzr6ufku4y
109年01月22日 19時48分50秒,臺東縣,太麻里,121.010849,22.622029,wsn09wjqv5ug
109年02月18日 03時48分00秒,臺東縣,太麻里,121.045901,22.688899,wsn146qumvmd
109年02月09日 05時25分00秒,臺東縣,成功鎮,121.363891,23.097829,wsn73sy6xekh
109年02月22日 19時48分00秒,臺東縣,成功鎮,121.397387,23.129028,wsn7d6wbk5kd
109年05月24日 12時10分00秒,臺東縣,成功鎮,121.318013,23.000372,wsn6bej4fs55
109年06月04日 22時35分00秒,臺東縣,成功鎮,121.379582,23.099954,wsn76j1yvr81
109年06月29日 07時22分00秒,臺東縣,成功鎮,121.400538,23.157552,wsn7dx9nt8d4
109年08月12日 10時50分00秒,臺東縣,成功鎮,121.384876,23.110432,wsn76pju08g8
109年10月19日 17時48分00秒,臺東縣,成功鎮,121.312318,22.987607,wsn6b8bbtbs9
109年10月29日 06時05分00秒,臺東縣,成功鎮,121.392567,23.119742,wsn7d2g67b69
109年02月21日 15時05分00秒,臺東縣,東河鄉,121.201632,22.861125,wsn4n18rdwx4
109年02月28日 13時44分00秒,臺東縣,東河鄉,121.197815,22.856112,wsn4jbvd9b0f
109年11月18日 09時16分00秒,臺東縣,東河鄉,121.281764,22.950592,wsn4xf48vumv
109年11月15日 17時35分00秒,臺東縣,池上鄉,121.208530,23.065543,wsn5nnvqe2ye
109年02月07日 14時50分00秒,臺東縣,海端鄉,121.049162,23.158272,wsn5dxc69yv1
109年02月25日 07時45分00秒,臺東縣,臺東市,121.134942,22.746403,wsn1kkzg2sz7
109年03月08日 14時56分00秒,臺東縣,臺東市,121.106665,22.783861,wsn1egejtgd8
109年03月26日 17時10分00秒,臺東縣,臺東市,121.160554,22.754378,wsn1mn63ve3p
109年05月14日 15時44分00秒,臺東縣,臺東市,121.140476,22.763799,wsn1s85b9xty
109年05月23日 12時51分00秒,臺東縣,臺東市,121.178472,22.780226,wsn1t7p2rjct
109年06月27日 23時13分00秒,臺東縣,臺東市,121.155957,22.771417,wsn1scrj47v3
109年07月03日 05時38分00秒,臺東縣,臺東市,121.109931,22.780081,wsn1efvx9fvu
109年07月17日 08時30分00秒,臺東縣,臺東市,121.100562,22.726948,wsn179qdpd5v
109年08月15日 22時45分00秒,臺東縣,臺東市,121.149254,22.763538,wsn1kzfpnpp1
109年08月21日 14時55分00秒,臺東縣,臺東市,121.065786,22.768221,wsn1dbv6t20b
109年10月08日 17時00分00秒,臺東縣,臺東市,121.111159,22.771044,wsn1ecq6yw38
109年11月02日 09時34分00秒,臺東縣,臺東市,121.114995,22.753313,wsn1kn15xuvy
109年11月08日 08時46分00秒,臺東縣,臺東市,121.128931,22.783816,wsn1s7emkejk
109年11月18日 13時46分00秒,臺東縣,臺東市,121.089723,22.721997,wsn172qv5p1x
109年12月25日 11時10分00秒,臺東縣,臺東市,121.145238,22.765761,wsn1s8rk0tkw
109年01月24日 10時00分00秒,臺東縣,蘭嶼鄉,121.559025,22.079766,weymw5kxfwdw
109年10月21日 14時50分00秒,臺東縣,蘭嶼鄉,121.509601,22.060176,weymmpbtffv7
109年03月29日 21時20分00秒,臺東縣,達仁鄉,120.882290,22.294061,wevyydxb3d0q
109年01月05日 13時15分00秒,臺東縣,長濱鄉,121.417850,23.251060,wsnk6btz0zwz
109年01月31日 10時48分00秒,臺東縣,長濱鄉,121.460936,23.326655,wsnkeympsgwj
109年02月07日 19時16分00秒,臺東縣,長濱鄉,121.418021,23.253572,wsnk6cjvuun2
109年09月18日 15時22分00秒,臺東縣,關山鎮,121.179062,23.091002,wsn5m7xfufc8
109年06月10日 23時35分00秒,臺東縣,鹿野鄉,121.099634,22.899436,wsn478wncurb
109年07月04日 10時50分50秒,臺東縣,鹿野鄉,121.139393,22.744846,wsn1kse426w7
109年04月13日 21時50分25秒,花蓮縣,光復鄉,121.424791,23.663703,wsnqe5fg49yw
109年05月01日 00時25分54秒,花蓮縣,光復鄉,121.422664,23.669363,wsnqehck11h6
109年08月09日 19時55分23秒,花蓮縣,光復鄉,121.406228,23.630513,wsnq6tv3dnuu
109年08月31日 09時35分06秒,花蓮縣,光復鄉,121.412990,23.637164,wsnq6z40rwxp
109年01月26日 15時35分00秒,花蓮縣,吉安鄉,121.591730,23.927031,wsq2ngu3h9v5
109年06月02日 10時34分19秒,花蓮縣,吉安鄉,121.564657,23.965853,wsq2q6bejyf1
109年06月16日 21時13分27秒,花蓮縣,吉安鄉,121.593717,23.957698,wsq2qcmgdywg
109年06月29日 17時59分09秒,花蓮縣,吉安鄉,121.589776,23.948977,wsq2nzfbzhuh
109年07月23日 08時44分29秒,花蓮縣,吉安鄉,121.562866,23.969220,wsq2q5rqu46w
109年08月10日 10時19分00秒,花蓮縣,吉安鄉,121.592359,23.940617,wsq2nykb5q6r
109年08月25日 18時57分35秒,花蓮縣,吉安鄉,121.594627,23.933908,wsq2nvn905v6
109年10月11日 09時11分08秒,花蓮縣,吉安鄉,121.543671,23.942732,wsq2jy9ksb9z
109年06月02日 16時10分00秒,花蓮縣,壽豐鄉,121.548421,23.890258,wsnrvvhfg6zs
109年07月16日 08時05分00秒,花蓮縣,壽豐鄉,121.512307,23.838528,wsnrt5dt3zxn
109年08月08日 00時10分45秒,花蓮縣,壽豐鄉,121.575671,23.813368,wsnrqx0dymwc
109年03月04日 05時50分00秒,花蓮縣,富里鄉,121.310890,23.271804,wsnk2kxbhdey
109年04月20日 13時35分20秒,花蓮縣,富里鄉,121.257209,23.162418,wsn5z28fcg8m
109年05月12日 07時48分19秒,花蓮縣,富里鄉,121.265306,23.194832,wsn5zqqxwqjf
109年07月24日 12時13分00秒,花蓮縣,富里鄉,121.228311,23.148601,wsn5ww5f27ur
109年08月29日 10時00分48秒,花蓮縣,富里鄉,121.314781,23.274445,wsnk2sfxrr10
109年10月20日 07時42分22秒,花蓮縣,富里鄉,121.299134,23.260463,wsnk24rq48tf
109年02月17日 18時34分45秒,花蓮縣,新城鄉,121.622419,24.107646,wsq3psdtpybt
109年03月15日 19時34分00秒,花蓮縣,新城鄉,121.641177,24.118583,wsq90n8kuvex
109年03月29日 16時28分00秒,花蓮縣,新城鄉,121.604804,24.024998,wsq2xjtgv21z
109年06月07日 03時07分36秒,花蓮縣,新城鄉,121.633343,24.113575,wsq3pvdxy24j
109年10月23日 18時43分00秒,花蓮縣,新城鄉,121.622392,24.107699,wsq3psdtx0u6
109年10月29日 04時22分00秒,花蓮縣,新城鄉,121.604879,24.050615,wsq2z4mbzp9f
109年02月18日 10時37分00秒,花蓮縣,玉里鎮,121.311729,23.313432,wsnk8s0d84tq
109年06月29日 17時15分22秒,花蓮縣,玉里鎮,121.313768,23.324932,wsnk8w1vxdmz
109年08月24日 14時54分45秒,花蓮縣,玉里鎮,121.319852,23.332459,wsnk8xw3mmw7
109年01月23日 12時07分46秒,花蓮縣,瑞穗鄉,121.392149,23.493530,wsnmdkg5dp6v
109年02月18日 14時50分47秒,花蓮縣,瑞穗鄉,121.353384,23.455916,wsnm3qnbdg9t
109年07月29日 01時53分04秒,花蓮縣,瑞穗鄉,121.368055,23.496886,wsnm9v3x29j0
109年11月20日 20時10分29秒,花蓮縣,瑞穗鄉,121.377197,23.541631,wsnmfj85vwjf
109年02月28日 20時18分00秒,花蓮縣,秀林鄉,121.742516,24.273105,wsqd46f1n4xr
109年08月26日 19時45分00秒,花蓮縣,秀林鄉,121.648896,24.153018,wsq92hyj88zk
109年10月23日 18時47分17秒,花蓮縣,秀林鄉,121.653702,24.167190,wsq92r980dwz
109年12月05日 11時31分00秒,花蓮縣,秀林鄉,121.488827,24.208909,wsq3sx17ngep
109年12月30日 16時03分11秒,花蓮縣,秀林鄉,121.616821,24.157942,wsq3rmydjqf3
109年03月21日 00時51分28秒,花蓮縣,花蓮市,121.633935,24.010743,wsq2xg50sngt
109年06月02日 05時51分00秒,花蓮縣,花蓮市,121.598357,23.976738,wsq2rhc4x5ft
109年08月03日 00時02分34秒,花蓮縣,花蓮市,121.628265,24.013353,wsq2xeqzzvrw
109年10月29日 07時50分47秒,花蓮縣,花蓮市,121.625325,23.998126,wsq2x8sz5qzm
109年12月02日 16時51分00秒,花蓮縣,花蓮市,121.620760,23.991272,wsq2rx3x315x
109年12月28日 13時27分52秒,花蓮縣,花蓮市,121.597888,23.977180,wsq2rhbvhnkc
109年06月11日 21時50分38秒,花蓮縣,萬榮鄉,121.342754,23.855071,wsnr9nxjg5e3
109年06月09日 12時10分49秒,花蓮縣,豐濱鄉,121.496048,23.456909,wsnmkwnwrhg8
109年04月12日 09時15分50秒,花蓮縣,鳳林鎮,121.512181,23.732001,wsnrj062zj9h
109年06月23日 10時10分00秒,花蓮縣,鳳林鎮,121.468201,23.771607,wsnrhp6rwhxr
109年09月19日 11時40分22秒,花蓮縣,鳳林鎮,121.448756,23.740834,wsnr59uk3hhp
109年10月22日 14時36分05秒,花蓮縣,鳳林鎮,121.448714,23.746493,wsnr5dum25hu
109年02月23日 13時40分00秒,苗栗縣,三灣鄉,120.945122,24.618257,wsqh01te9xer
109年04月03日 14時08分00秒,苗栗縣,三灣鄉,120.945122,24.618257,wsqh01te9xer
109年06月20日 01時30分00秒,苗栗縣,三灣鄉,120.999098,24.634867,wsqh1ksue24c
109年10月14日 18時37分00秒,苗栗縣,三灣鄉,120.945122,24.618257,wsqh01te9xer
109年12月20日 12時18分57秒,苗栗縣,三灣鄉,120.945122,24.618257,wsqh01te9xer
109年05月14日 09時46分00秒,苗栗縣,三義鄉,120.750813,24.338424,wsmf7y8j9gh4
109年06月04日 12時48分56秒,苗栗縣,三義鄉,120.739030,24.360817,wsmfe6z2p36j
109年08月30日 07時00分00秒,苗栗縣,三義鄉,120.739603,24.344049,wsmf7rxyketk
109年09月23日 10時07分00秒,苗栗縣,公館鄉,120.850651,24.464887,wsmgnj8y232x
109年10月01日 04時07分00秒,苗栗縣,公館鄉,120.834194,24.509450,wsmgmtucbu9k
109年12月05日 10時13分59秒,苗栗縣,公館鄉,120.828028,24.493863,wsmgmdbr155b
109年10月19日 11時45分34秒,苗栗縣,南庄鄉,121.014111,24.596620,wsq5ctxv9nm3
109年01月19日 19時03分16秒,苗栗縣,大湖鄉,120.892927,24.443518,wsmgncz9c65b
109年02月06日 11時30分00秒,苗栗縣,大湖鄉,120.812217,24.387240,wsmftpscbxn1
109年04月29日 18時56分10秒,苗栗縣,大湖鄉,120.867731,24.399263,wsmfy3v0n223
109年01月08日 12時22分45秒,苗栗縣,後龍鎮,120.824485,24.621105,wsmuj6jsqd9u
109年06月22日 08時46分11秒,苗栗縣,後龍鎮,120.720085,24.577167,wsmgg41smggx
109年08月30日 18時37分33秒,苗栗縣,後龍鎮,120.815165,24.603175,wsmgvnygvkhr
109年09月18日 10時38分01秒,苗栗縣,後龍鎮,120.786304,24.611013,wsmuh83csck5
109年09月29日 10時24分12秒,苗栗縣,後龍鎮,120.819769,24.603500,wsmgvqfmb8v6
109年12月04日 06時10分56秒,苗栗縣,後龍鎮,120.792104,24.647600,wsmuhwynsj8v
109年03月15日 09時30分05秒,苗栗縣,獅潭鄉,120.946601,24.537784,wsq584ywun6p
109年05月23日 11時20分19秒,苗栗縣,獅潭鄉,120.917217,24.530260,wsmgx995p7gu
109年06月26日 10時16分06秒,苗栗縣,獅潭鄉,120.948948,24.578914,wsq5b62qdc8j
109年10月25日 14時07分20秒,苗栗縣,獅潭鄉,120.896092,24.482673,wsmgr0cvgj5c
109年03月06日 00時22分18秒,苗栗縣,竹南鎮,120.862887,24.698543,wsmuw21xmqhe
109年03月18日 20時54分08秒,苗栗縣,竹南鎮,120.881339,24.691508,wsmuqwzn7qeq
109年03月25日 10時57分44秒,苗栗縣,竹南鎮,120.873951,24.690044,wsmuqw9tzjy3
109年04月23日 06時36分38秒,苗栗縣,竹南鎮,120.904630,24.723079,wsmuxk8n65fq
109年05月08日 19時11分24秒,苗栗縣,竹南鎮,120.864803,24.670192,wsmuq7546115
109年06月15日 07時26分13秒,苗栗縣,竹南鎮,120.914502,24.713728,wsmux6zrbhg3
109年10月22日 20時00分03秒,苗栗縣,竹南鎮,120.878344,24.661740,wsmuq9scj9d1
109年11月16日 05時57分39秒,苗栗縣,竹南鎮,120.878119,24.683441,wsmuqtkz2qfk
109年12月04日 00時40分19秒,苗栗縣,竹南鎮,120.867431,24.704208,wsmuw3kbrq0u
109年04月14日 04時50分38秒,苗栗縣,苑裡鎮,120.673558,24.411309,wsmfcgzy1tyd
109年04月17日 08時20分22秒,苗栗縣,苑裡鎮,120.652897,24.455207,wsmg1ebvbm08
109年05月08日 19時17分38秒,苗栗縣,苑裡鎮,120.648754,24.444570,wsmg13vxzwp7
109年08月28日 09時30分00秒,苗栗縣,苑裡鎮,120.657051,24.450863,wsmg1e5u954p
109年09月19日 07時20分00秒,苗栗縣,苑裡鎮,120.639146,24.448771,wsmg14y8rv5p
109年10月14日 08時07分46秒,苗栗縣,苑裡鎮,120.706775,24.377317,wsmfdtzbptqb
109年07月29日 22時18分00秒,苗栗縣,苗栗市,120.814849,24.571898,wsmgv1ntwjbb
109年10月13日 16時08分12秒,苗栗縣,苗栗市,120.821427,24.560159,wsmgtr53r33x
109年06月29日 21時07分00秒,苗栗縣,西湖鄉,120.750308,24.553714,wsmgetzey059
109年01月04日 22時10分30秒,苗栗縣,通霄鎮,120.703645,24.489687,wsmg6djwyb91
109年07月24日 19時45分56秒,苗栗縣,通霄鎮,120.669945,24.472538,wsmg1zj4ve8x
109年07月28日 16時40分00秒,苗栗縣,通霄鎮,120.679567,24.491964,wsmg64shj9p0
109年08月12日 20時28分40秒,苗栗縣,通霄鎮,120.703645,24.489687,wsmg6djwyb91
109年09月01日 13時30分00秒,苗栗縣,通霄鎮,120.675336,24.491430,wsmg6490gjkq
109年10月30日 00時37分31秒,苗栗縣,通霄鎮,120.709209,24.571418,wsmgfc1fbkmc
109年11月05日 10時26分34秒,苗栗縣,通霄鎮,120.680378,24.489262,wsmg64hu297f
109年12月21日 18時04分00秒,苗栗縣,通霄鎮,120.684687,24.490397,wsmg64rfvhbu
109年01月04日 11時03分25秒,苗栗縣,造橋鄉,120.852790,24.626757,wsmun54m605x
109年02月03日 11時56分08秒,苗栗縣,造橋鄉,120.866220,24.640730,wsmunmsnehcz
109年11月06日 01時04分12秒,苗栗縣,銅鑼鄉,120.784872,24.485065,wsmgk92ggdbm
109年03月20日 04時29分15秒,苗栗縣,頭份市,120.881859,24.668704,wsmuqdz3x7xp
109年05月14日 17時56分01秒,苗栗縣,頭份市,120.964309,24.681721,wsqh2t5t2wq0
109年06月03日 07時54分00秒,苗栗縣,頭份市,120.893404,24.669967,wsmuqgpburpt
109年07月10日 11時34分35秒,苗栗縣,頭份市,120.891983,24.693296,wsmuqzqbgkh0
109年09月17日 10時22分15秒,苗栗縣,頭份市,120.885215,24.682415,wsmuqv3cmxtk
109年10月12日 11時29分00秒,苗栗縣,頭份市,120.916639,24.675274,wsmurebzcuky
109年10月14日 07時37分00秒,苗栗縣,頭份市,120.942254,24.681919,wsqh2j5qwg0v
109年10月23日 19時25分00秒,苗栗縣,頭份市,120.899420,24.678923,wsmurhsm0stm
109年02月24日 16時38分00秒,苗栗縣,頭屋鄉,120.905991,24.562938,wsmgxr913z90
109年07月07日 11時10分00秒,苗栗縣,頭屋鄉,120.848426,24.574391,wsmgvcxhhqt8
109年01月10日 19時32分30秒,金門縣,金城鎮,118.319678,24.429625,wsk4urmbbk4m
109年10月09日 04時39分50秒,金門縣,金城鎮,118.317009,24.435530,wsk5h27g60uq
109年01月21日 00時14分00秒,金門縣,金沙鎮,118.431543,24.480513,wsk5qbx1qfrh
109年02月26日 20時16分00秒,金門縣,金湖鎮,118.381359,24.447018,wsk5jf6wjw7n
109年06月10日 20時34分06秒,金門縣,金湖鎮,118.396028,24.453464,wsk5n5t7g2j4
109年01月13日 17時47分13秒,雲林縣,二崙鄉,120.362461,23.773910,wsjx4zvm0d5c
109年01月23日 13時13分31秒,雲林縣,二崙鄉,120.403380,23.817935,wsjx7zgjd0gk
109年03月19日 11時05分00秒,雲林縣,二崙鄉,120.370029,23.787241,wsjx746f8zng
109年06月04日 14時23分19秒,雲林縣,二崙鄉,120.369653,23.786427,wsjx744tbpqe
109年08月15日 13時41分40秒,雲林縣,二崙鄉,120.410520,23.749602,wsjxh52r2qxn
109年09月17日 10時49分33秒,雲林縣,二崙鄉,120.373257,23.790675,wsjx74vnspmb
109年11月04日 10時42分29秒,雲林縣,二崙鄉,120.350982,23.812610,wsjx6wuyt0hr
109年11月04日 17時48分34秒,雲林縣,二崙鄉,120.417591,23.763670,wsjxhnj3mjpv
109年11月16日 08時39分42秒,雲林縣,二崙鄉,120.385220,23.790129,wsjx76vgdcqp
